"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"448","LIVE: President Obama is speaking at a reception celebrating #HispanicHeritageMonth. https://t.co/FK0ytbKw1q",FALSE,2134,NA,2016-10-12 21:02:21,FALSE,NA,"786311063025451012",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",500,FALSE,FALSE,NA,NA
"449","Support the bold steps we're taking against climate change. Say you're ready to #ActOnClimate: https://t.co/EtwjaKgYFW",FALSE,2181,NA,2016-10-12 19:43:55,FALSE,NA,"786291325486309381",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",520,FALSE,FALSE,NA,NA
"450","Last week, more than 190 countries reached a landmark deal to reduce carbon pollution from aviation. https://t.co/LRYkXVw3rO #ActOnClimate",FALSE,3412,NA,2016-10-12 17:57:21,FALSE,NA,"786264508436058112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",844,FALSE,FALSE,NA,NA
"451","Let's leave our children and grandchildren a planet that's healthier than the one we have today. #ActOnClimate https://t.co/mP29bpRdU9",FALSE,11606,NA,2016-10-12 16:35:41,FALSE,NA,"786243954601660417",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",3493,FALSE,FALSE,NA,NA
"452","Climate change's effects are devastating. Denying the science behind it does nothing to help. https://t.co/Rww40wwgD9 #ActOnClimate",FALSE,3281,NA,2016-10-12 15:25:03,FALSE,NA,"786226181318123523",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1176,FALSE,FALSE,NA,NA
"453","We need nine justices for a fully functioning Supreme Court—and editorial boards across the country agree. https://t.co/WD42qmgXpO",FALSE,4474,NA,2016-09-14 20:45:42,FALSE,NA,"776160016483033088",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1403,FALSE,FALSE,NA,NA
"454","We can't let Senate leaders ignore their constitutional responsibilities. https://t.co/ExY5wZcWi6 #DoYourJob https://t.co/IwO7CAoVm2",FALSE,3920,NA,2016-09-14 17:50:40,FALSE,NA,"776115966161793025",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1412,FALSE,FALSE,NA,NA
"455","Stay informed. Stay engaged. Speak up. Join the @OFA Truth Team: https://t.co/b0eae4PXDX",FALSE,1437,NA,2016-09-14 16:40:17,FALSE,NA,"776098253800484866",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",362,FALSE,FALSE,NA,NA
"456","The U.S. is on track to hit two million solar installations within the next two years. Momentum is building: https://t.co/dTb4M3J4MY",FALSE,5508,NA,2016-09-14 15:24:00,FALSE,NA,"776079054512369668",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1610,FALSE,FALSE,NA,NA
"457","Time is almost up for Senate leaders to do the right thing and fill the #SCOTUS vacancy. https://t.co/rPbzUkZAUE #DoYourJob",FALSE,2018,NA,2016-09-13 21:14:36,FALSE,NA,"775804899049078784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",565,FALSE,FALSE,NA,NA
"458","Median household income: <U+2B06>
Poverty rate: <U+2B07>
Uninsured rate: <U+2B07>

Middle-class economics works. https://t.co/ThPXBSux09",FALSE,11809,NA,2016-09-13 20:09:28,FALSE,NA,"775788508841517057",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",3515,FALSE,FALSE,NA,NA
"459","In 2015, we saw the fastest household income growth on record and the largest drop in the poverty rate since 1968. https://t.co/Kyw1vuhont",FALSE,3968,NA,2016-09-13 19:11:10,FALSE,NA,"775773838403436544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1360,FALSE,FALSE,NA,NA
"460","The Supreme Court must remain above partisanship. Senate leaders: The time to fill the vacant seat is now. https://t.co/7mmbuXjsPO",FALSE,9499,NA,2016-09-13 15:00:22,FALSE,NA,"775710721027952640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",3229,FALSE,FALSE,NA,NA
"461","ICYMI: This is a really big deal. https://t.co/raNeUV5fRd",FALSE,7844,NA,2016-09-12 20:24:42,FALSE,NA,"775429955253481473",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2385,FALSE,FALSE,NA,NA
"462","Vice President Biden speaks on the ""dangerous precedent"" Senate leaders are setting by refusing to do their jobs. https://t.co/W1A7Oyb4gB",FALSE,4597,NA,2016-09-12 18:55:34,FALSE,NA,"775407521167126528",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1485,FALSE,FALSE,NA,NA
"463","These are records we can't keep breaking. We must work together to #ActOnClimate. https://t.co/sTxNR10sjK",FALSE,5854,NA,2016-09-12 17:36:53,FALSE,NA,"775387720285683712",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2812,FALSE,FALSE,NA,NA
"464","Meaningful action on climate change can't wait. President Obama explains why in this @nytimes interview. https://t.co/zbaDcpztIW",FALSE,3847,NA,2016-09-12 15:09:06,FALSE,NA,"775350531812265984",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1205,FALSE,FALSE,NA,NA
"465","We need to keep up efforts to fight climate change at every level—locally, nationally, globally. #ActOnClimate https://t.co/L10qdkgPDg",FALSE,9682,NA,2016-09-09 21:05:57,FALSE,NA,"774353170159968259",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",3308,FALSE,FALSE,NA,NA
"466","Senate leaders are back in session. Keep the pressure high—call out their obstructionism. https://t.co/eThTUbIMH0 #DoYourJob",FALSE,2085,NA,2016-09-09 19:16:01,FALSE,NA,"774325506065985536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",609,FALSE,FALSE,NA,NA
"467","There's no need to overcomplicate the process. #DoYourJob https://t.co/QgaNgKNBzJ",FALSE,3614,NA,2016-09-09 17:47:36,FALSE,NA,"774303257023963136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1462,FALSE,FALSE,NA,NA
"468","We must take bold steps now—climate change is already impacting millions of people. https://t.co/ZWBgt0XEWt #ActOnClimate",FALSE,3646,NA,2016-09-09 15:08:56,FALSE,NA,"774263324032790528",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1211,FALSE,FALSE,NA,NA
"469","Congress is back, and they have important work to do before their next recess. Make sure you say where you stand: https://t.co/Ll1Croa3Ui",FALSE,3165,NA,2016-09-08 19:39:42,FALSE,NA,"773969076171309056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",856,FALSE,FALSE,NA,NA
"470","Stay in the loop with important facts. Join @OFA's Truth Team: https://t.co/2KkNrPgHPL https://t.co/FDOocrpQvU",FALSE,1945,NA,2016-09-08 17:39:40,FALSE,NA,"773938870421368832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",459,FALSE,FALSE,NA,NA
"471","Editorial boards from across the country have called on Senate leaders to fill the Supreme Court vacancy. https://t.co/oEPoijSThE",FALSE,3460,NA,2016-08-09 16:59:27,FALSE,NA,"763057114369527808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1028,FALSE,FALSE,NA,NA
"472","President Obama has done more to improve energy efficiency than any previous U.S. leader. https://t.co/RnYnwaopaG #ActOnClimate",FALSE,5790,NA,2016-08-08 21:00:26,FALSE,NA,"762755371219816448",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1477,FALSE,FALSE,NA,NA
"473","Adding clean energy jobs is another way the U.S. is continuing to #ActOnClimate. https://t.co/EbM6XUrDRW",FALSE,3560,NA,2016-08-08 19:41:06,FALSE,NA,"762735405691133952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",898,FALSE,FALSE,NA,NA
"474","Show your support for bold action to fight climate change. https://t.co/DnEYpzMPrY #ActOnClimate",FALSE,1649,NA,2016-08-08 18:13:28,FALSE,NA,"762713352388812801",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",440,FALSE,FALSE,NA,NA
"475","Americans across the country agree that we need bold action in the fight against climate change. #ActOnClimate https://t.co/znuajZ6CmE",FALSE,6860,NA,2016-08-08 16:40:55,FALSE,NA,"762690063310295040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1555,FALSE,FALSE,NA,NA
"476","These extreme records aren't a fluke—climate change is largely caused by human activity. https://t.co/vENHkR9Exl #ActOnClimate",FALSE,3674,NA,2016-08-08 15:16:19,FALSE,NA,"762668769525178368",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1619,FALSE,FALSE,NA,NA
"477","""Team USA reminds the world why America always sets the gold standard."" —President Obama https://t.co/N0gNxp5fEg",FALSE,7660,NA,2016-08-06 19:17:13,FALSE,NA,"762004621330178048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1639,FALSE,FALSE,NA,NA
"478","President Obama reflects on his experience as a feminist—and his hopes to continue building toward gender equality. https://t.co/77Sy5Fi0kr",FALSE,12429,NA,2016-08-05 21:12:10,FALSE,NA,"761671160497045505",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",3612,FALSE,FALSE,NA,NA
"479","Today's jobs report underscores what we know to be true: America's economy is the strongest in the world. https://t.co/iXJjuWeOB6",FALSE,11069,NA,2016-08-05 18:18:35,FALSE,NA,"761627476292407296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2960,FALSE,FALSE,NA,NA
"480","This is a good thing for American workers and businesses—but there's more work to do. https://t.co/QGb6k0pwPr",FALSE,5436,NA,2016-08-05 16:49:43,FALSE,NA,"761605111395123200",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1536,FALSE,FALSE,NA,NA
"481","Today's #SCOTUS ruling reaffirms that every woman has a right to make her own reproductive choices. https://t.co/uvgc9MgX3e",FALSE,11147,NA,2016-06-27 19:34:59,FALSE,NA,"747513577330769920",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",3589,FALSE,FALSE,NA,NA
"482","Say you'll keep fighting to protect a woman's right to make her own reproductive choices. https://t.co/pkbjaxm9wO",FALSE,2842,NA,2016-06-27 18:15:06,FALSE,NA,"747493475210264576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",750,FALSE,FALSE,NA,NA
"483","The Supreme Court just struck down Texas' overly restrictive abortion laws—a win for women's reproductive rights. https://t.co/DMDwVnq6Vt",FALSE,4261,NA,2016-06-27 16:58:46,FALSE,NA,"747474265176309760",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1386,FALSE,FALSE,NA,NA
"484","Love only wins when people like you stand up and fight for it. Are you in? https://t.co/bHtizDnaTY #LoveIsLove",FALSE,2871,NA,2016-06-27 00:33:41,FALSE,NA,"747226359211098112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",784,FALSE,FALSE,NA,NA
